com.samsung.shealth.tracker.floors_day_summary,6311013,1
create_sh_ver,binning_data,modify_sh_ver,update_time,create_time,floor_count,version_code,deviceuuid,pkg_name,datauuid,day_time
62810050,,62810050,2024-10-24 23:50:58.345,2024-10-24 23:50:58.345,96,1,CdeuO5Zn7i,com.sec.android.app.shealth,478c40f1-18c1-400c-8d49-73b4a7a6496c,1632268800000,
62810050,,62810050,2024-10-24 23:50:57.826,2024-10-24 23:50:57.826,2,1,CdeuO5Zn7i,com.sec.android.app.shealth,b05ca1c4-6109-423e-8010-035cfc34f884,1619049600000,
62810050,,62810050,2024-10-24 23:50:58.132,2024-10-24 23:50:58.132,15,1,CdeuO5Zn7i,com.sec.android.app.shealth,02eb1b19-d78b-48ab-8628-69f8d9d6e0a0,1652659200000,
62810050,,62810050,2024-10-24 23:50:57.529,2024-10-24 23:50:57.529,6,1,CdeuO5Zn7i,com.sec.android.app.shealth,41fd1eb4-0514-4d15-8091-6d6b94526411,1605830400000,
62810050,,62810050,2024-10-24 23:50:57.758,2024-10-24 23:50:57.758,8,1,CdeuO5Zn7i,com.sec.android.app.shealth,d6f33a62-154a-4b23-b83c-478eba83b220,1647907200000,
62810050,,62810050,2024-10-24 23:50:58.222,2024-10-24 23:50:58.222,1,1,CdeuO5Zn7i,com.sec.android.app.shealth,cf3a5066-1f00-46f2-bcd8-a4027b59dbda,1724198400000,
62810050,,62810050,2024-10-24 23:50:57.560,2024-10-24 23:50:57.560,19,1,CdeuO5Zn7i,com.sec.android.app.shealth,86f16a3d-28d2-422b-84d8-2cb194aa1cd8,1648512000000,
62810050,,62810050,2024-10-24 23:50:57.794,2024-10-24 23:50:57.794,40,1,CdeuO5Zn7i,com.sec.android.app.shealth,3d695064-805a-40e3-a682-1ef9a3d8fd9a,1619654400000,
62810050,,62810050,2024-10-24 23:50:58.538,2024-10-24 23:50:58.538,79,1,CdeuO5Zn7i,com.sec.android.app.shealth,a2bfc25b-b3d7-4add-a041-068a448e23dc,1631664000000,
62810050,,62810050,2024-10-24 23:50:58.512,2024-10-24 23:50:58.512,7,1,CdeuO5Zn7i,com.sec.android.app.shealth,3369eab6-33e1-4b51-9aaf-65d77773cb37,1646092800000,
62810050,,62810050,2024-10-24 23:50:58.283,2024-10-24 23:50:58.283,20,1,CdeuO5Zn7i,com.sec.android.app.shealth,32392fa6-310d-4e6d-acb3-ddb8fdac4a84,1646697600000,
62810050,,62810050,2024-10-24 23:50:57.860,2024-10-24 23:50:57.860,1,1,CdeuO5Zn7i,com.sec.android.app.shealth,6f332c4d-3ce8-4041-aa34-f824b8d4fff3,1721779200000,
62810050,,62810050,2024-10-24 23:50:58.074,2024-10-24 23:50:58.074,92,1,CdeuO5Zn7i,com.sec.android.app.shealth,93a14851-db22-40eb-9d9e-2d0de78580ff,1632873600000,
62810050,,62810050,2024-10-24 23:50:57.686,2024-10-24 23:50:57.686,1,1,CdeuO5Zn7i,com.sec.android.app.shealth,40241eb6-607f-4830-9f65-1fdb67947ceb,1651449600000,
62810050,,62810050,2024-10-24 23:50:58.374,2024-10-24 23:50:58.374,2,1,CdeuO5Zn7i,com.sec.android.app.shealth,1189a099-bc80-40ca-aab0-f709ab45a280,1722988800000,
62810050,,62810050,2024-10-24 23:50:58.017,2024-10-24 23:50:58.017,9,1,CdeuO5Zn7i,com.sec.android.app.shealth,c5823a0b-2867-4f6e-b084-db4658a8f5ee,1709164800000,
62810050,,62810050,2024-10-24 23:50:58.404,2024-10-24 23:50:58.404,60,1,CdeuO5Zn7i,com.sec.android.app.shealth,db81bbb0-7a79-4662-9c7c-5a42aeb3fcdb,1603411200000,
62810050,,62810050,2024-10-24 23:50:58.430,2024-10-24 23:50:58.430,12,1,CdeuO5Zn7i,com.sec.android.app.shealth,14712ed7-014c-4018-afbb-dc1ba2c90949,1667088000000,
62810050,,62810050,2024-10-24 23:50:58.244,2024-10-24 23:50:58.244,4,1,CdeuO5Zn7i,com.sec.android.app.shealth,a467c289-c445-439b-921e-dc7f7564be82,1618444800000,
62810050,,62810050,2024-10-24 23:50:58.701,2024-10-24 23:50:58.701,8,1,CdeuO5Zn7i,com.sec.android.app.shealth,b0b8b8b5-777d-4c05-8a5c-d7dacd480d12,1710979200000,
62810050,,62810050,2024-10-24 23:50:58.650,2024-10-24 23:50:58.650,9,1,CdeuO5Zn7i,com.sec.android.app.shealth,5f964aee-1f4b-42f5-b7f7-eccbb8702aac,1617840000000,
62810050,,62810050,2024-10-24 23:50:59.095,2024-10-24 23:50:59.095,11,1,CdeuO5Zn7i,com.sec.android.app.shealth,cd03d36d-449e-4378-bf45-77ad63dd5b77,1724803200000,
62810050,,62810050,2024-10-24 23:50:58.482,2024-10-24 23:50:58.482,212,1,CdeuO5Zn7i,com.sec.android.app.shealth,e78f0071-cb54-47a3-baee-cd221eb65570,1604016000000,
62810050,,62810050,2024-10-24 23:50:58.896,2024-10-24 23:50:58.896,18,1,CdeuO5Zn7i,com.sec.android.app.shealth,c9fbdd34-a17b-4dbc-b328-48c15dfe3546,1710374400000,
62810050,,62810050,2024-10-24 23:50:58.558,2024-10-24 23:50:58.558,10,1,CdeuO5Zn7i,com.sec.android.app.shealth,c070b407-7ef7-4a9b-a339-d265240b0021,1709769600000,
62810050,,62810050,2024-10-24 23:50:58.803,2024-10-24 23:50:58.803,74,1,CdeuO5Zn7i,com.sec.android.app.shealth,940ee6e5-3cc0-45a7-aae4-20d5a110f5b1,1617235200000,
62810050,,62810050,2024-10-24 23:50:58.596,2024-10-24 23:50:58.596,11,1,CdeuO5Zn7i,com.sec.android.app.shealth,2615c9da-4971-47cd-909b-07f084bd4c5a,1723593600000,
62810050,,62810050,2024-10-24 23:50:58.870,2024-10-24 23:50:58.870,7,1,CdeuO5Zn7i,com.sec.android.app.shealth,ad94c035-dd9a-4e0f-bc86-f501df174f28,1725408000000,
62810050,,62810050,2024-10-24 23:50:58.452,2024-10-24 23:50:58.452,42,1,CdeuO5Zn7i,com.sec.android.app.shealth,ff920be2-b171-40fd-b662-22bb705dec09,1653264000000,
62810050,,62810050,2024-10-24 23:50:59.058,2024-10-24 23:50:59.058,13,1,CdeuO5Zn7i,com.sec.android.app.shealth,a3bb64a9-7239-4085-9ea6-79a741ad3465,1616025600000,
62810050,,62810050,2024-10-24 23:50:58.759,2024-10-24 23:50:58.759,149,1,CdeuO5Zn7i,com.sec.android.app.shealth,15821034-e614-4f3a-b299-a6c38dddb815,1602806400000,
62810050,,62810050,2024-10-24 23:50:58.924,2024-10-24 23:50:58.924,41,1,CdeuO5Zn7i,com.sec.android.app.shealth,6cadba39-f829-4680-875a-356015b89695,1654473600000,
62810050,,62810050,2024-10-24 23:50:58.842,2024-10-24 23:50:58.842,54,1,CdeuO5Zn7i,com.sec.android.app.shealth,63f8c0d9-8143-434a-96dc-5c87127a4610,1653868800000,
62810050,,62810050,2024-10-24 23:50:59.024,2024-10-24 23:50:59.024,3,1,CdeuO5Zn7i,com.sec.android.app.shealth,5d6281e1-a453-4ac1-9710-51056f049674,1616630400000,
62810050,,62810050,2024-10-24 23:50:59.515,2024-10-24 23:50:59.515,127,1,CdeuO5Zn7i,com.sec.android.app.shealth,7d668875-c1d5-46b2-a98d-93def516a09f,1629849600000,
62810050,,62810050,2024-10-24 23:50:58.972,2024-10-24 23:50:58.972,11,1,CdeuO5Zn7i,com.sec.android.app.shealth,446621a2-e33d-4e06-b20e-102ec1ae2a3f,1644883200000,
62810050,,62810050,2024-10-24 23:50:59.407,2024-10-24 23:50:59.407,8,1,CdeuO5Zn7i,com.sec.android.app.shealth,5742e3e8-3f69-4da3-ab4f-173a45cef079,1588377600000,
62810050,,62810050,2024-10-24 23:50:59.161,2024-10-24 23:50:59.161,223,1,CdeuO5Zn7i,com.sec.android.app.shealth,7b7e7625-5b4e-4b1b-90a9-80065b36f27d,1630454400000,
62810050,,62810050,2024-10-24 23:51:00.012,2024-10-24 23:51:00.012,14,1,CdeuO5Zn7i,com.sec.android.app.shealth,2e8d33ff-c124-42f9-b9d7-86e490f27e7a,1712188800000,
62810050,,62810050,2024-10-24 23:50:59.873,2024-10-24 23:50:59.873,43,1,CdeuO5Zn7i,com.sec.android.app.shealth,5c12e21f-841b-492f-86d6-8dc939c1d63a,1655683200000,
62810050,,62810050,2024-10-24 23:50:59.438,2024-10-24 23:50:59.438,4,1,CdeuO5Zn7i,com.sec.android.app.shealth,393fc704-6ee1-46d1-b240-434fe93b1e1d,1644278400000,
62810050,,62810050,2024-10-24 23:50:59.697,2024-10-24 23:50:59.697,12,1,CdeuO5Zn7i,com.sec.android.app.shealth,d0e99644-6d6d-4a6d-a025-a2109aca9248,1727222400000,
62810050,,62810050,2024-10-24 23:51:00.394,2024-10-24 23:51:00.394,58,1,CdeuO5Zn7i,com.sec.android.app.shealth,d2fb3062-0814-4602-a435-bdd6a5d8f067,1628640000000,
62810050,,62810050,2024-10-24 23:51:00.504,2024-10-24 23:51:00.504,7,1,CdeuO5Zn7i,com.sec.android.app.shealth,06b7fdf2-4648-4e8f-a328-7eba3dd8b6ef,1614816000000,
62810050,,62810050,2024-10-24 23:51:00.669,2024-10-24 23:51:00.669,10,1,CdeuO5Zn7i,com.sec.android.app.shealth,cc497cae-608d-4284-a04e-1fa25fffa0d1,1609027200000,
62810050,,62810050,2024-10-24 23:50:58.992,2024-10-24 23:50:58.992,7,1,CdeuO5Zn7i,com.sec.android.app.shealth,097afb56-f9c4-47b5-aa10-df723b9541e9,1711584000000,
62810050,,62810050,2024-10-24 23:50:58.953,2024-10-24 23:50:58.953,101,1,CdeuO5Zn7i,com.sec.android.app.shealth,2dc7486b-0424-4f7f-8e66-80fb535ec793,1631059200000,
62810050,,62810050,2024-10-24 23:51:00.181,2024-10-24 23:51:00.181,1,1,CdeuO5Zn7i,com.sec.android.app.shealth,25788666-a4ad-4085-b115-acb27f738e60,1726012800000,
62810050,,62810050,2024-10-24 23:50:59.229,2024-10-24 23:50:59.229,19,1,CdeuO5Zn7i,com.sec.android.app.shealth,7ecea1da-2f51-48a8-9a01-82012efa42b5,1602201600000,
62810050,,62810050,2024-10-24 23:51:00.067,2024-10-24 23:51:00.067,5,1,CdeuO5Zn7i,com.sec.android.app.shealth,46dc9f35-05c0-45db-9fc5-8e8b3853d4b9,1643673600000,
62810050,,62810050,2024-10-24 23:51:00.234,2024-10-24 23:51:00.234,133,1,CdeuO5Zn7i,com.sec.android.app.shealth,cc19b191-18be-46c7-bf1c-d9814b8fec5b,1656288000000,
62810050,,62810050,2024-10-24 23:51:00.564,2024-10-24 23:51:00.564,109,1,CdeuO5Zn7i,com.sec.android.app.shealth,699f5ebe-f9fa-4d8d-981c-a5f0f529a956,1622851200000,
62810050,,62810050,2024-10-24 23:50:59.376,2024-10-24 23:50:59.376,10,1,CdeuO5Zn7i,com.sec.android.app.shealth,9ed1a0ca-b339-44bd-b117-6a5c090de60e,1655078400000,
62810050,,62810050,2024-10-24 23:51:00.422,2024-10-24 23:51:00.422,3,1,CdeuO5Zn7i,com.sec.android.app.shealth,686739c1-21dd-448a-83c2-a77347d1cdac,1712793600000,
62810050,,62810050,2024-10-24 23:51:00.141,2024-10-24 23:51:00.141,285,1,CdeuO5Zn7i,com.sec.android.app.shealth,97115226-65a2-443b-8045-92d2663e4445,1601596800000,
62810050,,62810050,2024-10-24 23:51:00.806,2024-10-24 23:51:00.806,82,1,CdeuO5Zn7i,com.sec.android.app.shealth,9badfef9-4ff7-4bf9-a269-e2f7a81de2fa,1622246400000,
62810050,,62810050,2024-10-24 23:51:00.273,2024-10-24 23:51:00.273,27,1,CdeuO5Zn7i,com.sec.android.app.shealth,f329790b-1ddf-4672-90ca-aa4844d1301a,1629244800000,
62810050,,62810050,2024-10-24 23:51:00.331,2024-10-24 23:51:00.331,124,1,CdeuO5Zn7i,com.sec.android.app.shealth,0bb40d1a-1d75-4ecd-a7f4-51620be8ad67,1600387200000,
62810050,,62810050,2024-10-24 23:51:00.599,2024-10-24 23:51:00.599,2,1,CdeuO5Zn7i,com.sec.android.app.shealth,98c90bd9-dce9-40e6-80fa-c829c1274deb,1608422400000,
62810050,,62810050,2024-10-24 23:51:00.838,2024-10-24 23:51:00.838,22,1,CdeuO5Zn7i,com.sec.android.app.shealth,de4dcd51-1595-49b7-b9bf-f66a33d1a5e1,1666742400000,
62810050,,62810050,2024-10-24 23:51:00.363,2024-10-24 23:51:00.363,18,1,CdeuO5Zn7i,com.sec.android.app.shealth,8afe45bd-f34d-4254-a2d7-21f94664268e,1643068800000,
62810050,,62810050,2024-10-24 23:51:00.641,2024-10-24 23:51:00.641,48,1,CdeuO5Zn7i,com.sec.android.app.shealth,10a59cd7-621a-4aa4-ae1e-f931a42dc204,1651708800000,
62810050,,62810050,2024-10-24 23:51:00.968,2024-10-24 23:51:00.968,10,1,CdeuO5Zn7i,com.sec.android.app.shealth,864dcf63-f0fb-4cb1-8207-14bdfc094315,1667347200000,
62810050,,62810050,2024-10-24 23:51:01.095,2024-10-24 23:51:01.095,14,1,CdeuO5Zn7i,com.sec.android.app.shealth,76829324-9954-4247-a68f-0ad0326cacee,1667952000000,
62810050,,62810050,2024-10-24 23:51:00.858,2024-10-24 23:51:00.858,4,1,CdeuO5Zn7i,com.sec.android.app.shealth,2ae73ad1-90e2-4cce-ae2e-ea9d22b0ca95,1607817600000,
62810050,,62810050,2024-10-24 23:51:00.883,2024-10-24 23:51:00.883,7,1,CdeuO5Zn7i,com.sec.android.app.shealth,9ce5ef6c-3cb4-4746-ac91-ddf73a2585a6,1722643200000,
62810050,,62810050,2024-10-24 23:51:01.395,2024-10-24 23:51:01.395,4,1,CdeuO5Zn7i,com.sec.android.app.shealth,05dec9bb-894f-40dc-9875-ed674aefcbb2,1620432000000,
62810050,,62810050,2024-10-24 23:51:00.746,2024-10-24 23:51:00.746,8,1,CdeuO5Zn7i,com.sec.android.app.shealth,f326967c-8515-41c8-980e-a6e1cb6868c8,1708214400000,
62810050,,62810050,2024-10-24 23:51:01.115,2024-10-24 23:51:01.115,3,1,CdeuO5Zn7i,com.sec.android.app.shealth,bed34438-172d-47fd-a087-59debd71745e,1607212800000,
62810050,,62810050,2024-10-24 23:51:00.776,2024-10-24 23:51:00.776,60,1,CdeuO5Zn7i,com.sec.android.app.shealth,8c4403a7-d5ce-408f-8d53-97c26e0c4c1a,1652313600000,
62810050,,62810050,2024-10-24 23:51:00.713,2024-10-24 23:51:00.713,8,1,CdeuO5Zn7i,com.sec.android.app.shealth,7028d2ac-9ba3-4b31-8fea-486235cdca50,1636675200000,
62810050,,62810050,2024-10-24 23:51:00.472,2024-10-24 23:51:00.472,301,1,CdeuO5Zn7i,com.sec.android.app.shealth,ef558fb2-e95a-4b9c-abba-e6262382cac7,1600992000000,
62810050,,62810050,2024-10-24 23:51:00.999,2024-10-24 23:51:00.999,21,1,CdeuO5Zn7i,com.sec.android.app.shealth,ba426812-7288-4ca7-bff4-e0ba6f488588,1653523200000,
62810050,,62810050,2024-10-24 23:51:01.179,2024-10-24 23:51:01.179,140,1,CdeuO5Zn7i,com.sec.android.app.shealth,3fc30508-e853-4091-9f73-46ff151265f8,1606003200000,
62810050,,62810050,2024-10-24 23:51:01.293,2024-10-24 23:51:01.293,213,1,CdeuO5Zn7i,com.sec.android.app.shealth,28e1f89d-729e-4098-b25a-7ad75af0da2f,1606608000000,
62810050,,62810050,2024-10-24 23:51:00.533,2024-10-24 23:51:00.533,3,1,CdeuO5Zn7i,com.sec.android.app.shealth,36fe98c9-7564-44c4-8cf4-20f6bb8710e5,1726617600000,
62810050,,62810050,2024-10-24 23:51:01.552,2024-10-24 23:51:01.552,8,1,CdeuO5Zn7i,com.sec.android.app.shealth,562c3d3c-f877-4de2-8dd4-18b8635880bc,1669161600000,
62810050,,62810050,2024-10-24 23:51:00.950,2024-10-24 23:51:00.950,8,1,CdeuO5Zn7i,com.sec.android.app.shealth,bc256644-0c80-49de-b7f4-0adbb17d4c0e,1621641600000,
62810050,,62810050,2024-10-24 23:51:01.205,2024-10-24 23:51:01.205,117,1,CdeuO5Zn7i,com.sec.android.app.shealth,c57dea3c-4fcc-4e57-a92b-212faf02aac0,1654128000000,
62810050,,62810050,2024-10-24 23:51:01.028,2024-10-24 23:51:01.028,6,1,CdeuO5Zn7i,com.sec.android.app.shealth,ef84faa3-4367-4f54-aa49-1976bc68253d,1725062400000,
62810050,,62810050,2024-10-24 23:51:01.491,2024-10-24 23:51:01.491,70,1,CdeuO5Zn7i,com.sec.android.app.shealth,b86a1de6-0242-4820-b5fe-b87f4923639c,1605398400000,
62810050,,62810050,2024-10-24 23:51:00.686,2024-10-24 23:51:00.686,7,1,CdeuO5Zn7i,com.sec.android.app.shealth,249432d4-caf9-436b-9848-1a260d453b3d,1666137600000,
62810050,,62810050,2024-10-24 23:51:01.829,2024-10-24 23:51:01.829,26,1,CdeuO5Zn7i,com.sec.android.app.shealth,0e0e0788-5454-4e58-a5d5-8d26d0c30778,1655942400000,
62810050,,62810050,2024-10-24 23:51:01.325,2024-10-24 23:51:01.325,22,1,CdeuO5Zn7i,com.sec.android.app.shealth,8b6f89fb-f698-4a27-b9d5-add099a3837d,1648684800000,
62810050,,62810050,2024-10-24 23:51:01.063,2024-10-24 23:51:01.063,78,1,CdeuO5Zn7i,com.sec.android.app.shealth,c3e7c668-6b9b-4c69-8478-4c088ba37107,1621036800000,
62810050,,62810050,2024-10-24 23:51:01.588,2024-10-24 23:51:01.588,6,1,CdeuO5Zn7i,com.sec.android.app.shealth,3808eec0-6b9b-4776-81a7-039cae35b3e8,1669766400000,
62810050,,62810050,2024-10-24 23:51:00.921,2024-10-24 23:51:00.921,43,1,CdeuO5Zn7i,com.sec.android.app.shealth,5edd7ebd-0dac-49b0-b708-1a2c7020e9db,1652918400000,
62810050,,62810050,2024-10-24 23:51:01.145,2024-10-24 23:51:01.145,9,1,CdeuO5Zn7i,com.sec.android.app.shealth,3a626837-b46c-4f9a-9d4a-d1935dc566ce,1723852800000,
62810050,,62810050,2024-10-24 23:51:01.884,2024-10-24 23:51:01.884,18,1,CdeuO5Zn7i,com.sec.android.app.shealth,cb4c2c6b-ec2e-4732-a9e6-ca46184b2557,1670371200000,
62810050,,62810050,2024-10-24 23:51:01.636,2024-10-24 23:51:01.636,218,1,CdeuO5Zn7i,com.sec.android.app.shealth,742fd0a5-09c3-4404-be69-4496ada3fbf8,1604793600000,
62810050,,62810050,2024-10-24 23:51:01.425,2024-10-24 23:51:01.425,4,1,CdeuO5Zn7i,com.sec.android.app.shealth,2816e59d-5708-4c31-93ee-be4ecd9eb083,1619827200000,
62810050,,62810050,2024-10-24 23:51:01.361,2024-10-24 23:51:01.361,2,1,CdeuO5Zn7i,com.sec.android.app.shealth,d69fdb55-9ce3-4712-9afa-a01cea2786cd,1710633600000,
62810050,,62810050,2024-10-24 23:51:02.166,2024-10-24 23:51:02.166,11,1,CdeuO5Zn7i,com.sec.android.app.shealth,a3de2fa4-7c16-4fa8-bade-ed5f2ad5382f,1726876800000,
62810050,,62810050,2024-10-24 23:51:01.670,2024-10-24 23:51:01.670,5,1,CdeuO5Zn7i,com.sec.android.app.shealth,fa405bdf-9f62-4aa9-963a-bfd82a5f84bf,1647475200000,
62810050,,62810050,2024-10-24 23:51:01.697,2024-10-24 23:51:01.697,12,1,CdeuO5Zn7i,com.sec.android.app.shealth,24613543-72b4-4979-b7cb-7a08c658743b,1619222400000,
62810050,,62810050,2024-10-24 23:51:01.245,2024-10-24 23:51:01.245,6,1,CdeuO5Zn7i,com.sec.android.app.shealth,8b631fd0-46ed-4a70-a70c-c67049382d43,1668556800000,
62810050,,62810050,2024-10-24 23:51:02.201,2024-10-24 23:51:02.201,191,1,CdeuO5Zn7i,com.sec.android.app.shealth,811cb3c4-3ba9-49ec-9c2c-c59e8fa00c11,1602979200000,
62810050,,62810050,2024-10-24 23:51:01.722,2024-10-24 23:51:01.722,8,1,CdeuO5Zn7i,com.sec.android.app.shealth,3d9c1b82-e181-4cf9-8965-65647308750e,1725667200000,
62810050,,62810050,2024-10-24 23:51:02.435,2024-10-24 23:51:02.435,37,1,CdeuO5Zn7i,com.sec.android.app.shealth,5551a97c-1ac0-4c84-98fe-e4ba5ccce8de,1671580800000,
62810050,,62810050,2024-10-24 23:51:01.918,2024-10-24 23:51:01.918,87,1,CdeuO5Zn7i,com.sec.android.app.shealth,c788f3dd-4f56-474c-932e-06b0b58fa9ea,1632441600000,
62810050,,62810050,2024-10-24 23:51:01.443,2024-10-24 23:51:01.443,10,1,CdeuO5Zn7i,com.sec.android.app.shealth,14551953-3fc5-4ff5-bca6-db802a793c1e,1726272000000,
62810050,,62810050,2024-10-24 23:51:01.530,2024-10-24 23:51:01.530,14,1,CdeuO5Zn7i,com.sec.android.app.shealth,8f001f79-1fc0-4ba1-b29c-c4fecbe0bead,1648080000000,
62810050,,62810050,2024-10-24 23:51:02.257,2024-10-24 23:51:02.257,46,1,CdeuO5Zn7i,com.sec.android.app.shealth,91fde612-5d3f-4035-8fdd-abc8f785f00c,1631836800000,
62810050,,62810050,2024-10-24 23:51:01.754,2024-10-24 23:51:01.754,5,1,CdeuO5Zn7i,com.sec.android.app.shealth,40fb5583-59c7-4e70-ad55-8b79ac6259f6,1618617600000,
62810050,,62810050,2024-10-24 23:51:01.984,2024-10-24 23:51:01.984,12,1,CdeuO5Zn7i,com.sec.android.app.shealth,26d0db3b-a275-4362-be9b-944bd86470a6,1713052800000,
62810050,,62810050,2024-10-24 23:51:02.558,2024-10-24 23:51:02.558,18,1,CdeuO5Zn7i,com.sec.android.app.shealth,5fece399-9efc-46bf-a6dc-5a8b472c8d64,1673913600000,
62810050,,62810050,2024-10-24 23:51:01.789,2024-10-24 23:51:01.789,55,1,CdeuO5Zn7i,com.sec.android.app.shealth,0f1d1f8b-f837-4ccf-8b99-28cec6f0bc58,1633046400000,
62810050,,62810050,2024-10-24 23:51:02.111,2024-10-24 23:51:02.111,3,1,CdeuO5Zn7i,com.sec.android.app.shealth,a5edcd01-dc63-4c05-9848-6a1e3ee7a0bf,1646265600000,
62810050,,62810050,2024-10-24 23:51:02.075,2024-10-24 23:51:02.075,25,1,CdeuO5Zn7i,com.sec.android.app.shealth,c8b4962c-4fce-4ce2-82e3-033492aa9a2c,1618012800000,
62810050,,62810050,2024-10-24 23:51:02.012,2024-10-24 23:51:02.012,13,1,CdeuO5Zn7i,com.sec.android.app.shealth,9d799e48-2325-476c-8a02-6cbdf661bdb4,1670976000000,
62810050,,62810050,2024-10-24 23:51:02.150,2024-10-24 23:51:02.150,270,1,CdeuO5Zn7i,com.sec.android.app.shealth,a020c9a4-a965-4cd2-a4d5-e7b48843fd3a,1604188800000,
62810050,,62810050,2024-10-24 23:51:02.287,2024-10-24 23:51:02.287,5,1,CdeuO5Zn7i,com.sec.android.app.shealth,7993858b-371d-4d22-a238-27e77f689e4e,1645660800000,
62810050,,62810050,2024-10-24 23:51:02.376,2024-10-24 23:51:02.376,13,1,CdeuO5Zn7i,com.sec.android.app.shealth,11b9898d-b240-4877-8066-c975cd104e5e,1713657600000,
62810050,,62810050,2024-10-24 23:51:01.859,2024-10-24 23:51:01.859,10,1,CdeuO5Zn7i,com.sec.android.app.shealth,4f696a9c-8faf-4418-9bbc-0c108e3ba4cd,1646870400000,
62810050,,62810050,2024-10-24 23:51:02.352,2024-10-24 23:51:02.352,326,1,CdeuO5Zn7i,com.sec.android.app.shealth,128c5b18-367e-4029-837b-84af0ae7009d,1603584000000,
62810050,,62810050,2024-10-24 23:51:02.642,2024-10-24 23:51:02.642,3,1,CdeuO5Zn7i,com.sec.android.app.shealth,0271e057-d3cf-43f1-b819-cf212b2285b1,1702166400000,
62810050,,62810050,2024-10-24 23:51:02.310,2024-10-24 23:51:02.310,77,1,CdeuO5Zn7i,com.sec.android.app.shealth,06367316-413d-4cf4-9dbe-1a6e91e8300a,1631232000000,
62810050,,62810050,2024-10-24 23:51:02.616,2024-10-24 23:51:02.616,111,1,CdeuO5Zn7i,com.sec.android.app.shealth,63d016ea-f16c-4810-8394-3c790ae51001,1643328000000,
62810050,,62810050,2024-10-24 23:51:02.867,2024-10-24 23:51:02.867,126,1,CdeuO5Zn7i,com.sec.android.app.shealth,73739223-5a93-42b5-b1af-1cec4c1aef7c,1642118400000,
62810050,,62810050,2024-10-24 23:51:02.400,2024-10-24 23:51:02.400,6,1,CdeuO5Zn7i,com.sec.android.app.shealth,7f2357cb-2702-4457-ad9c-100c6301e3dd,1617408000000,
62810050,,62810050,2024-10-24 23:51:02.675,2024-10-24 23:51:02.675,17,1,CdeuO5Zn7i,com.sec.android.app.shealth,a968b84d-f87a-4507-ba6d-6d4122d12a40,1628899200000,
62810050,,62810050,2024-10-24 23:51:02.708,2024-10-24 23:51:02.708,309,1,CdeuO5Zn7i,com.sec.android.app.shealth,e4dd0a81-78e3-440f-9aea-e8e2739692f1,1642723200000,
62810050,,62810050,2024-10-24 23:51:02.929,2024-10-24 23:51:02.929,6,1,CdeuO5Zn7i,com.sec.android.app.shealth,0a32b70d-6f95-491f-a147-10751d266c12,1613260800000,
62810050,,62810050,2024-10-24 23:51:02.586,2024-10-24 23:51:02.586,28,1,CdeuO5Zn7i,com.sec.android.app.shealth,d8e0116e-56b6-460d-b3c9-d30f13ce5791,1716595200000,
62810050,,62810050,2024-10-24 23:51:01.948,2024-10-24 23:51:01.948,3,1,CdeuO5Zn7i,com.sec.android.app.shealth,95cb1396-97b3-4458-8d74-f1e25454317e,1656547200000,
62810050,,62810050,2024-10-24 23:51:02.506,2024-10-24 23:51:02.506,304,1,CdeuO5Zn7i,com.sec.android.app.shealth,f85b4bfb-5a61-4ed7-a86f-4b54c7ed5ee5,1600646400000,
62810050,,62810050,2024-10-24 23:51:02.526,2024-10-24 23:51:02.526,6,1,CdeuO5Zn7i,com.sec.android.app.shealth,59ff1ed0-5039-492d-af2e-f0914fa2d508,1615075200000,
62810050,,62810050,2024-10-24 23:51:02.903,2024-10-24 23:51:02.903,132,1,CdeuO5Zn7i,com.sec.android.app.shealth,ce7dc631-2faf-45dc-9135-e9c0865bcfff,1600041600000,
62810050,,62810050,2024-10-24 23:51:02.740,2024-10-24 23:51:02.740,42,1,CdeuO5Zn7i,com.sec.android.app.shealth,a4275706-aaad-4286-b00d-2dc5e6ce339f,1628294400000,
62810050,,62810050,2024-10-24 23:51:02.232,2024-10-24 23:51:02.232,274,1,CdeuO5Zn7i,com.sec.android.app.shealth,5e20fe99-28aa-46bb-88d0-f725a0ba4d5a,1657152000000,
62810050,,62810050,2024-10-24 23:51:02.777,2024-10-24 23:51:02.777,25,1,CdeuO5Zn7i,com.sec.android.app.shealth,7f2eb949-5f01-4e63-a703-5fbf7fd940ef,1717200000000,
62810050,,62810050,2024-10-24 23:51:03.198,2024-10-24 23:51:03.198,98,1,CdeuO5Zn7i,com.sec.android.app.shealth,7765a75c-7536-4ec8-8b9c-43134aa7f8be,1641513600000,
62810050,,62810050,2024-10-24 23:51:02.829,2024-10-24 23:51:02.829,12,1,CdeuO5Zn7i,com.sec.android.app.shealth,6c536a5a-df78-4b83-8b98-9fa843c72970,1660694400000,
62810050,,62810050,2024-10-24 23:51:02.757,2024-10-24 23:51:02.757,8,1,CdeuO5Zn7i,com.sec.android.app.shealth,59d58fdb-d0c9-4cb3-9a05-feae62adce49,1703376000000,
62810050,,62810050,2024-10-24 23:51:03.223,2024-10-24 23:51:03.223,14,1,CdeuO5Zn7i,com.sec.android.app.shealth,adab7d91-0ba5-48ef-8182-4933b40391b7,1719014400000,
62810050,,62810050,2024-10-24 23:51:03.449,2024-10-24 23:51:03.449,24,1,CdeuO5Zn7i,com.sec.android.app.shealth,25251945-4e4a-4e90-b68a-5a4bfeb177f7,1611446400000,
