com.samsung.shealth.rewards,6311013,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2021-05-13 15:15:38.425,,,,2021-05-14 09:30:23.957,2021-05-13 15:15:38.480,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":75,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-13 15:15:38.425,7247d610-e582-4f1b-b175-b982b2568df8,0,
,2021-05-14 09:30:23.926,,,,2021-05-15 10:11:05.628,2021-05-14 09:30:23.963,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":224,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-14 09:30:23.926,a5545556-0a71-4169-8019-edba3b99ac78,0,
,2021-04-18 10:15:15.246,,,,2021-05-15 20:35:52.792,2021-04-18 10:15:15.331,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":88,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-04-18 10:15:15.246,1d7f1c28-fabb-47ea-a436-f9cdebdcdbcf,0,
,2021-05-16 17:35:38.341,,,,2021-05-17 14:55:08.007,2021-05-16 17:35:38.379,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":155,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-16 17:35:38.341,cd58cc8c-d766-435d-8e75-4191355370fa,0,
,2021-04-20 15:33:57.229,,,,2021-05-17 07:52:45.596,2021-04-20 15:33:57.294,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":85,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-04-20 15:33:57.229,44898b11-fb4e-416e-b357-9c7584762c7e,0,
,2021-05-17 14:55:07.721,,,,2021-05-18 15:43:51.358,2021-05-17 14:55:08.009,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":160,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-17 14:55:07.721,cbf606ed-90c2-45a4-9c29-584e88de0d89,0,
,2021-05-18 15:43:51.308,,,,2021-05-19 13:08:10.888,2021-05-18 15:43:51.360,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":79,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-18 15:43:51.308,2ab8d15e-4013-42dc-b878-abb3fad8fb9b,0,
,2021-04-23 14:55:16.255,,,,2021-05-20 07:55:17.221,2021-04-23 14:55:16.319,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":206,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-04-23 14:55:16.255,bcf0be7a-f333-449e-b408-5df67ac9d50a,0,
,2021-05-19 13:08:10.833,,,,2021-05-20 13:02:05.894,2021-05-19 13:08:10.892,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":227,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-19 13:08:10.833,8b72ba68-d99e-49e3-ae47-a4be09c7fa94,0,
,2021-05-20 13:02:05.831,,,,2021-05-21 11:44:48.322,2021-05-20 13:02:05.902,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":104,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-20 13:02:05.831,4b724e27-88c1-46db-90b1-e0f56b3aef42,0,
,2021-04-24 09:34:09.896,,,,2021-05-21 15:00:27.285,2021-04-24 09:34:09.976,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":153,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-04-24 09:34:09.896,177af8b0-fffd-4cb5-89d1-582fb7be25b5,0,
,2021-04-25 12:14:36.817,,,,2021-05-22 15:33:09.962,2021-04-25 12:14:36.889,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":100,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-04-25 12:14:36.817,864b0c35-0d7e-491c-8d48-80a03a8cb9f2,0,
,2021-05-21 11:44:48.262,,,,2021-05-22 15:04:07.179,2021-05-21 11:44:48.324,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":283,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-21 11:44:48.262,136fcad9-bbf4-4d59-97e0-97f769df72aa,0,
,2021-05-22 15:04:07.140,,,,2021-05-23 11:15:38.302,2021-05-22 15:04:07.182,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":122,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-22 15:04:07.140,8e929cfe-5a0e-4abb-b85a-45010a10c544,0,
,2021-04-26 16:14:18.177,,,,2021-05-23 21:27:31.184,2021-04-26 16:14:18.259,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":104,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-04-26 16:14:18.177,a48b5b50-326e-4f07-a427-55206e5194ab,0,
,2021-05-23 11:15:38.263,,,,2021-05-24 17:15:41.877,2021-05-23 11:15:38.304,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":105,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-23 11:15:38.263,8bc3e92a-c711-4170-a4d7-845247707458,0,
,2021-05-24 17:15:41.612,,,,2021-05-26 15:15:13.198,2021-05-24 17:15:41.879,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":81,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-24 17:15:41.612,59838be6-f246-46f9-a9d8-b55d9e5d69d9,0,
,2021-05-26 15:15:13.142,,,,2021-05-26 21:56:58.952,2021-05-26 15:15:13.202,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":259,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-26 15:15:13.142,87f582a5-c6ce-4953-94e9-bfb8660396a1,0,
,2021-05-27 13:24:41.027,,,,2021-05-28 17:45:43.788,2021-05-27 13:24:41.079,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":198,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-27 13:24:41.027,16671153-9315-4f69-b122-889df473dde3,0,
,2021-05-28 18:42:20.426,,,,2021-05-29 10:07:54.619,2021-05-28 17:45:43.798,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":90,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-28 18:42:20.426,eb619192-585e-4d09-afa6-89c8139536e1,0,
,2021-05-30 14:32:33.979,,,,2021-05-31 15:05:43.341,2021-05-30 14:32:34.019,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":119,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-30 14:32:33.979,4d4bd425-c209-4571-9b33-2b82fd286bcc,0,
,2021-05-31 15:05:43.270,,,,2021-06-01 10:50:16.453,2021-05-31 15:05:43.346,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":116,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-31 15:05:43.270,e66ee422-f10f-4ac6-9ba0-ba9beeb19264,0,
,2021-06-01 10:50:16.388,,,,2021-06-02 16:32:28.045,2021-06-01 10:50:16.457,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":107,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-01 10:50:16.388,f4a61a97-9a2c-4b5e-9088-b92239226cd8,0,
,2021-05-07 17:55:13.097,,,,2021-06-02 15:28:24.771,2021-05-07 17:55:13.174,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":93,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-07 17:55:13.097,85856e35-51c7-4263-824f-dad18a1ad209,0,
,2021-05-06 16:35:33.154,,,,2021-06-02 15:28:24.699,2021-05-06 16:35:33.381,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":75,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-06 16:35:33.154,f7621820-8a72-49ae-b70e-a71b48ecfc8e,0,
,2021-06-02 16:32:28.017,,,,2021-06-03 10:52:53.934,2021-06-02 16:32:28.048,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":181,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-02 16:32:28.017,3d7cb342-3ff6-448c-99aa-4e00a534bed0,0,
,2021-06-03 10:52:53.900,,,,2021-06-04 12:35:55.204,2021-06-03 10:52:53.936,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":263,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-03 10:52:53.900,dbf1a491-17b4-4d2e-b955-6b5d00f32596,0,
,2021-05-08 10:07:10.397,,,,2021-06-04 15:37:10.400,2021-05-08 10:07:10.447,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":202,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-08 10:07:10.397,07efcda9-6c49-4f32-a9d0-a6ff9fb7e527,0,
,2021-06-04 12:35:55.154,,,,2021-06-04 21:15:19.810,2021-06-04 12:35:55.208,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":152,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-04 12:35:55.154,84118827-68b6-43c1-8d73-e921c2610751,0,
,2021-06-05 09:55:57.454,,,,2021-06-06 10:48:21.137,2021-06-05 09:55:57.514,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":166,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-05 09:55:57.454,6024640b-cc5d-46e9-ba2c-c8d9de8aa08e,0,
,2021-06-06 10:48:21.092,,,,2021-06-08 07:31:58.436,2021-06-06 10:48:21.138,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":128,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-06 10:48:21.092,2c39ec5a-7118-4cdf-84d7-053a14ac1749,0,
,2021-06-08 07:31:58.374,,,,2021-06-09 17:11:40.967,2021-06-08 07:31:58.442,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":166,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-08 07:31:58.374,6726571e-33dd-46bb-bc99-3b1b62170534,0,
,2021-06-09 17:11:40.912,,,,2021-06-10 14:50:10.606,2021-06-09 17:11:40.972,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":63,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-09 17:11:40.912,1f1356df-907a-46be-b057-c7927aba615f,0,
,2021-06-10 14:50:10.546,,,,2021-06-11 10:55:27.379,2021-06-10 14:50:10.607,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":70,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-10 14:50:10.546,b6bf1f0d-d148-4c77-866e-844c387b8cbf,0,
,2021-05-15 10:11:05.549,,,,2021-06-11 18:04:06.057,2021-05-15 10:11:05.641,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":144,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-15 10:11:05.549,e5e9f6c9-bb0c-41c3-a1b0-fcec7cc63af8,0,
,2021-06-11 10:55:27.312,,,,2021-06-12 09:36:30.993,2021-06-11 10:55:27.380,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":131,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-11 10:55:27.312,e977bc31-462b-4456-941e-1abf0da6a01a,0,
,2021-06-12 09:36:30.935,,,,2021-06-13 11:30:45.631,2021-06-12 09:36:30.995,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":181,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-12 09:36:30.935,d8c7e8e1-8626-418e-8fb5-4f08f3457596,0,
,2021-06-13 11:30:45.567,,,,2021-06-15 11:23:57.471,2021-06-13 11:30:45.632,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":82,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-13 11:30:45.567,936682f3-e317-438e-aa96-99e1e9b4ff3a,0,
,2021-06-17 21:15:20.388,,,,2021-06-18 10:47:07.930,2021-06-17 21:15:20.440,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":60,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-17 21:15:20.388,0d58b8b4-4025-4b07-b2c7-f867f921a16d,0,
,2021-06-18 10:47:07.899,,,,2021-06-19 09:43:17.681,2021-06-18 10:47:07.931,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":320,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-18 10:47:07.899,b72636f0-6cd1-40e6-8146-4d7cb7cfe021,0,
,2021-06-19 09:43:17.615,,,,2021-06-20 10:30:58.791,2021-06-19 09:43:17.681,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":209,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-19 09:43:17.615,ccb74d7b-a644-491b-8940-03fd9a7ac17c,0,
,2021-06-20 10:30:58.701,,,,2021-06-21 12:55:06.952,2021-06-20 10:30:58.797,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":230,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-20 10:30:58.701,7c983f18-0af1-402f-862e-60543db135e4,0,
,2021-06-21 12:55:06.911,,,,2021-06-22 07:04:21.181,2021-06-21 12:55:06.958,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":155,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-21 12:55:06.911,add2c132-7fc5-4336-82db-e6beda90c83f,0,
,2021-06-22 07:04:21.111,,,,2021-06-23 09:29:06.226,2021-06-22 07:04:21.185,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":178,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-22 07:04:21.111,5191bf66-0164-4e0f-9758-77dc6e810981,0,
,2021-06-23 09:29:06.141,,,,2021-06-24 11:55:14.496,2021-06-23 09:29:06.230,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":142,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-23 09:29:06.141,402f919f-4162-4c52-bb4a-844abb855266,0,
,2021-06-24 11:55:14.450,,,,2021-06-25 10:55:07.888,2021-06-24 11:55:14.500,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":100,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-24 11:55:14.450,c5b2144c-2eec-47d9-9c2a-d5140524f575,0,
,2021-05-29 10:07:54.577,,,,2021-06-25 19:55:53.913,2021-05-29 10:07:54.621,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":229,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-05-29 10:07:54.577,3dee52c1-8d6b-40b6-8267-891664ce3545,0,
,2021-06-25 10:55:07.795,,,,2021-06-26 15:15:27.116,2021-06-25 10:55:07.902,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":99,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-25 10:55:07.795,2c902401-990a-4737-a831-c502ccd09797,0,
,2021-06-26 15:15:26.980,,,,2021-06-27 18:38:02.483,2021-06-26 15:15:27.118,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":89,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-26 15:15:26.980,f8f8d302-4ffb-426b-a550-e7dd6a0952a9,0,
,2021-06-28 12:28:22.798,,,,2021-06-29 12:35:18.346,2021-06-28 12:28:22.929,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":78,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-28 12:28:22.798,99e80eae-562c-40c8-ba7a-e17f11e7a0a1,0,
,2021-06-29 12:35:18.215,,,,2021-06-30 11:55:08.574,2021-06-29 12:35:18.348,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":147,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-29 12:35:18.215,868e8480-5d63-48d8-8d57-f144010e9f5d,0,
,2021-06-30 11:55:08.528,,,,2021-07-01 14:15:26.719,2021-06-30 11:55:08.582,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":88,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-30 11:55:08.528,a5c2dfd0-1d90-4bbe-81f9-8d5e4f371725,0,
,2021-07-01 14:15:26.688,,,,2021-07-02 15:05:08.997,2021-07-01 14:15:26.727,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":159,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-01 14:15:26.688,f63de7c7-f828-4f70-88ce-7350169751e5,0,
,2021-07-02 15:05:08.961,,,,2021-07-03 13:25:21.581,2021-07-02 15:05:09.004,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":76,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-02 15:05:08.961,9718d1d2-7279-41c0-89c9-efabd10f123d,0,
,2021-07-10 15:55:14.964,,,,2021-07-11 10:48:05.228,2021-07-10 15:55:15.023,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":110,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-10 15:55:14.964,d18c671a-c490-4dc7-b68f-9fb4a6247d62,0,
,2021-07-11 10:48:05.159,,,,2021-07-12 09:46:51.032,2021-07-11 10:48:05.234,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":131,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-11 10:48:05.159,be1e66bc-a0ed-4f61-b92d-3e1e335ff92b,0,
,2021-06-15 11:23:57.414,,,,2021-07-12 07:55:10.148,2021-06-15 11:23:57.474,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":116,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-15 11:23:57.414,6ed33b58-cace-475c-8148-c8580e5c9649,0,
,2021-06-16 14:34:11.445,,,,2021-07-12 16:15:04.784,2021-06-16 14:34:11.522,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":71,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-16 14:34:11.445,8cce62d4-859f-474f-9cb7-d614def8d390,0,
,2021-07-12 09:46:50.955,,,,2021-07-13 11:17:55.652,2021-07-12 09:46:51.069,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":127,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-12 09:46:50.955,59cca678-efbc-4253-859e-7945f2ffbc9c,0,
,2021-07-13 11:17:55.602,,,,2021-07-14 10:42:22.591,2021-07-13 11:17:55.654,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":74,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-13 11:17:55.602,8614179f-57e1-4b9c-94b2-497f8e35c462,0,
,2021-07-14 10:42:22.484,,,,2021-07-15 16:45:59.410,2021-07-14 10:42:22.593,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":84,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-14 10:42:22.484,7fd3a7b2-f1d0-4e68-aa51-ff66d8cfc23d,0,
,2021-07-15 16:45:59.317,,,,2021-07-16 15:57:00.847,2021-07-15 16:45:59.412,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":72,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-15 16:45:59.317,7e2c0a42-7ef8-46ea-a3dd-2c3d9b188962,0,
,2021-07-16 15:57:00.777,,,,2021-07-18 11:39:46.116,2021-07-16 15:57:00.861,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":134,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-16 15:57:00.777,8404400b-a0c5-41c7-8c0f-6901da5b270d,0,
,2021-07-18 11:39:46.021,,,,2021-07-19 13:55:00.385,2021-07-18 11:39:46.124,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":92,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-18 11:39:46.021,e2f0e7da-fb3d-47ce-852f-d953d01a81f1,0,
,2021-07-19 13:55:00.341,,,,2021-07-21 19:04:31.658,2021-07-19 13:55:00.389,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":190,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-19 13:55:00.341,212a8580-d943-47f4-a310-bacd4a79f59d,0,
,2021-06-27 18:38:02.433,,,,2021-07-24 18:22:41.501,2021-06-27 18:38:02.487,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":67,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-06-27 18:38:02.433,3a9d2772-64fd-4eb5-9d7c-3f695d921e70,0,
,2021-07-21 19:04:31.553,,,,2021-07-24 15:35:11.737,2021-07-21 19:04:31.665,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":68,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-21 19:04:31.553,f8052635-4e6c-440d-a24a-324e3c213074,0,
,2021-07-25 12:22:47.156,,,,2021-07-26 10:27:12.420,2021-07-25 12:22:47.266,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":275,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-25 12:22:47.156,371baa97-7ba6-450c-95ef-d4d50be01fee,0,
,2021-07-24 15:35:11.631,,,,2021-07-25 12:22:47.259,2021-07-24 15:35:11.745,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":186,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-24 15:35:11.631,2e821f61-c021-42ab-8fe7-0e5f471a9c19,0,
,2021-07-27 10:17:06.427,,,,2021-07-28 12:49:19.024,2021-07-27 10:17:06.510,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":295,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-27 10:17:06.427,6bbc116b-1101-4e2d-8c7a-c95613490518,0,
,2021-07-26 10:27:12.353,,,,2021-07-27 10:17:06.506,2021-07-26 10:27:12.427,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":242,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-26 10:27:12.353,ebb24a05-0d01-4eeb-ad86-ed07e7a3a874,0,
,2021-07-28 12:49:18.986,,,,2021-07-29 12:58:55.206,2021-07-28 12:49:19.025,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":115,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-28 12:49:18.986,dab58c88-1f76-49e8-ab11-3cefe82db532,0,
,2021-07-29 12:58:55.088,,,,2021-07-30 11:25:44.629,2021-07-29 12:58:55.225,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":204,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-29 12:58:55.088,fb359a53-425b-498c-b0e4-5efffe84f15c,0,
,2021-07-03 13:25:21.440,,,,2021-07-30 20:31:51.384,2021-07-03 13:25:21.583,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":202,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-03 13:25:21.440,8449d1f2-e1ff-490c-aad5-2513502cdf84,0,
,2021-07-30 11:25:44.548,,,,2021-07-31 11:15:02.270,2021-07-30 11:25:44.632,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":181,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-30 11:25:44.548,f58fb396-c298-4112-95ac-026c63e143e2,0,
,2021-07-04 12:51:57.215,,,,2021-07-31 21:05:24.219,2021-07-04 12:51:57.344,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":135,""mValue2"":60}",t2lQEfg4vc,com.sec.android.app.shealth,goal.activity,2021-07-04 12:51:57.215,fa12a9e0-2761-4c05-b446-d649a0569368,0,
